Participant,Condition,Congruency,Alignment,answer,resp,isCorrect,RT
Subj17,monocular,congruent,misaligned,different,0,1,426
Subj17,monocular,congruent,aligned,same,1,1,401
Subj17,monocular,incongruent,misaligned,different,0,1,256
Subj17,monocular,incongruent,aligned,different,0,1,386
Subj17,monocular,congruent,misaligned,same,1,1,371
Subj17,monocular,incongruent,aligned,same,1,1,236
Subj17,monocular,congruent,aligned,same,1,1,211
Subj17,monocular,incongruent,aligned,different,0,1,246
Subj17,monocular,incongruent,misaligned,different,0,1,286
Subj17,monocular,congruent,misaligned,different,0,1,616
Subj17,monocular,congruent,aligned,different,0,1,316
Subj17,monocular,incongruent,aligned,different,0,1,296
Subj17,monocular,incongruent,aligned,different,0,1,371
Subj17,monocular,incongruent,misaligned,different,0,1,475
Subj17,monocular,congruent,aligned,same,1,1,311
Subj17,monocular,incongruent,misaligned,different,0,1,266
Subj17,monocular,congruent,aligned,same,1,1,356
Subj17,monocular,congruent,aligned,same,1,1,940
Subj17,monocular,incongruent,misaligned,same,1,1,361
Subj17,monocular,incongruent,aligned,different,0,1,271
Subj17,monocular,incongruent,aligned,same,1,1,241
Subj17,monocular,congruent,misaligned,same,1,1,256
Subj17,monocular,incongruent,misaligned,different,1,0,1076
Subj17,monocular,incongruent,misaligned,different,0,1,266
Subj17,monocular,incongruent,misaligned,same,1,1,886
Subj17,monocular,incongruent,misaligned,same,1,1,246
Subj17,monocular,congruent,aligned,same,1,1,201
Subj17,monocular,incongruent,aligned,different,0,1,461
Subj17,monocular,congruent,misaligned,same,1,1,256
Subj17,monocular,congruent,aligned,different,0,1,321
Subj17,monocular,congruent,misaligned,different,0,1,366
Subj17,monocular,incongruent,aligned,different,0,1,281
Subj17,monocular,incongruent,aligned,different,0,1,556
Subj17,monocular,incongruent,aligned,different,0,1,381
Subj17,monocular,congruent,aligned,different,0,1,261
Subj17,monocular,congruent,aligned,different,0,1,391
Subj17,monocular,congruent,misaligned,same,1,1,346
Subj17,monocular,incongruent,misaligned,same,1,1,206
Subj17,monocular,incongruent,aligned,same,1,1,231
Subj17,monocular,incongruent,aligned,different,0,1,236
Subj17,monocular,congruent,aligned,different,0,1,336
Subj17,monocular,incongruent,aligned,different,0,1,236
Subj17,monocular,incongruent,misaligned,different,0,1,411
Subj17,monocular,congruent,misaligned,same,1,1,271
Subj17,monocular,congruent,misaligned,same,1,1,541
Subj17,monocular,congruent,aligned,same,1,1,201
Subj17,monocular,incongruent,aligned,different,0,1,266
Subj17,monocular,incongruent,aligned,same,1,1,535
Subj17,monocular,incongruent,aligned,same,1,1,426
Subj17,monocular,congruent,misaligned,different,0,1,245
Subj17,monocular,congruent,misaligned,different,0,1,340
Subj17,monocular,incongruent,misaligned,same,1,1,290
Subj17,monocular,incongruent,aligned,same,1,1,431
Subj17,monocular,congruent,misaligned,same,1,1,315
Subj17,monocular,incongruent,aligned,same,1,1,445
Subj17,monocular,incongruent,aligned,different,0,1,245
Subj17,monocular,congruent,misaligned,different,0,1,1065
Subj17,monocular,congruent,misaligned,different,0,1,285
Subj17,monocular,congruent,misaligned,same,1,1,311
Subj17,monocular,congruent,aligned,different,0,1,405
Subj17,monocular,congruent,misaligned,different,0,1,345
Subj17,monocular,congruent,aligned,same,1,1,236
Subj17,monocular,congruent,misaligned,same,1,1,231
Subj17,monocular,congruent,misaligned,same,1,1,200
Subj17,monocular,incongruent,aligned,same,1,1,200
Subj17,monocular,congruent,misaligned,different,0,1,301
Subj18,CFS,incongruent,aligned,different,0,1,1250
Subj18,CFS,incongruent,misaligned,different,0,1,341
Subj18,CFS,incongruent,misaligned,different,0,1,275
Subj18,CFS,incongruent,misaligned,same,0,0,346
Subj18,CFS,congruent,misaligned,same,1,1,201
Subj18,CFS,congruent,aligned,different,0,1,271
Subj18,CFS,congruent,aligned,same,1,1,431
Subj18,CFS,incongruent,aligned,different,0,1,306
Subj18,CFS,incongruent,misaligned,different,0,1,486
Subj18,CFS,incongruent,aligned,same,1,1,391
Subj18,CFS,incongruent,misaligned,different,0,1,606
Subj18,CFS,congruent,aligned,same,0,0,376
Subj18,CFS,congruent,misaligned,different,0,1,406
Subj18,CFS,congruent,misaligned,same,1,1,306
Subj18,CFS,congruent,aligned,same,1,1,296
Subj18,CFS,congruent,aligned,different,0,1,271
Subj18,CFS,congruent,aligned,same,1,1,311
Subj18,CFS,incongruent,misaligned,different,1,0,351
Subj18,CFS,incongruent,misaligned,different,0,1,376
Subj18,CFS,congruent,misaligned,same,1,1,201
Subj18,CFS,incongruent,aligned,same,1,1,201
Subj18,CFS,congruent,misaligned,different,0,1,451
Subj18,CFS,congruent,misaligned,same,1,1,401
Subj18,CFS,incongruent,misaligned,same,1,1,281
Subj18,CFS,incongruent,aligned,same,1,1,206
Subj18,CFS,incongruent,misaligned,different,0,1,241
Subj18,CFS,congruent,misaligned,same,1,1,216
Subj18,CFS,congruent,misaligned,same,1,1,451
Subj18,CFS,congruent,aligned,different,0,1,297
Subj18,CFS,congruent,misaligned,different,0,1,341
Subj18,CFS,congruent,aligned,same,0,0,416
Subj18,CFS,incongruent,misaligned,different,0,1,331
Subj18,CFS,incongruent,aligned,different,0,1,356
Subj18,CFS,congruent,misaligned,same,1,1,366
Subj18,CFS,congruent,aligned,different,0,1,310
Subj18,CFS,congruent,aligned,same,1,1,416
Subj18,CFS,incongruent,aligned,same,0,0,396
Subj18,CFS,congruent,misaligned,different,0,1,495
Subj18,CFS,incongruent,aligned,same,1,1,491
Subj18,CFS,incongruent,misaligned,different,0,1,326
Subj18,CFS,incongruent,aligned,same,0,0,224
Subj18,CFS,congruent,aligned,same,1,1,356
Subj18,CFS,incongruent,misaligned,different,0,1,470
Subj18,CFS,incongruent,aligned,different,0,1,466
Subj18,CFS,congruent,aligned,same,1,1,381
Subj18,CFS,incongruent,aligned,different,0,1,266
Subj18,CFS,incongruent,aligned,same,0,0,536
Subj18,CFS,congruent,aligned,different,0,1,361
Subj18,CFS,incongruent,misaligned,same,1,1,476
Subj18,CFS,congruent,misaligned,different,0,1,671
Subj18,CFS,incongruent,misaligned,same,1,1,451
Subj18,CFS,congruent,aligned,same,1,1,471
Subj18,CFS,congruent,aligned,different,0,1,385
Subj18,CFS,incongruent,aligned,same,1,1,386
Subj18,CFS,congruent,misaligned,different,0,1,385
Subj18,CFS,congruent,aligned,different,0,1,376
Subj18,CFS,congruent,aligned,same,1,1,376
Subj18,CFS,congruent,aligned,different,0,1,255
Subj18,CFS,incongruent,misaligned,same,1,1,235
Subj18,CFS,incongruent,aligned,different,0,1,316
Subj18,CFS,congruent,aligned,different,0,1,386
Subj18,CFS,incongruent,aligned,same,0,0,526
Subj18,CFS,congruent,misaligned,different,0,1,355
Subj18,CFS,congruent,aligned,different,0,1,301
Subj18,CFS,incongruent,aligned,different,0,1,576
Subj18,CFS,incongruent,misaligned,different,0,1,616
Subj18,CFS,congruent,misaligned,same,1,1,316
Subj18,CFS,congruent,aligned,different,0,1,271
Subj18,CFS,incongruent,aligned,different,0,1,316
Subj18,CFS,congruent,misaligned,different,0,1,360
Subj18,CFS,incongruent,misaligned,same,1,1,336
Subj18,CFS,congruent,misaligned,different,0,1,265
Subj18,CFS,incongruent,aligned,same,0,0,326
Subj18,CFS,incongruent,misaligned,same,1,1,296
Subj18,CFS,congruent,misaligned,different,0,1,331
Subj18,CFS,congruent,misaligned,different,0,1,306
Subj18,CFS,congruent,misaligned,different,0,1,405
Subj18,CFS,congruent,aligned,same,1,1,221
Subj18,CFS,incongruent,aligned,same,1,1,300
Subj18,CFS,incongruent,aligned,different,1,0,276
Subj18,CFS,incongruent,aligned,different,1,0,201
Subj18,CFS,congruent,aligned,same,1,1,201
Subj18,CFS,incongruent,aligned,same,0,0,396
Subj18,CFS,congruent,misaligned,same,1,1,331
Subj18,CFS,congruent,aligned,same,1,1,326
Subj18,CFS,incongruent,misaligned,same,0,0,286
Subj18,CFS,congruent,aligned,different,0,1,336
Subj18,CFS,incongruent,aligned,same,1,1,221
Subj18,CFS,incongruent,misaligned,different,0,1,231
Subj18,CFS,congruent,aligned,different,1,0,751
Subj18,CFS,incongruent,aligned,different,1,0,461
Subj18,CFS,congruent,misaligned,different,0,1,326
Subj18,CFS,incongruent,aligned,different,0,1,391
Subj18,CFS,congruent,aligned,same,1,1,506
Subj18,CFS,incongruent,misaligned,different,0,1,416
Subj18,CFS,congruent,aligned,different,0,1,300
Subj18,CFS,incongruent,aligned,different,0,1,376
Subj18,CFS,congruent,aligned,same,1,1,401
Subj18,CFS,incongruent,aligned,same,1,1,516
Subj18,CFS,congruent,aligned,same,1,1,841
Subj18,CFS,congruent,misaligned,same,1,1,436
Subj18,CFS,congruent,aligned,same,1,1,556
Subj18,CFS,congruent,misaligned,same,1,1,401
Subj18,CFS,congruent,misaligned,same,1,1,411
Subj18,CFS,incongruent,aligned,different,0,1,391
Subj18,CFS,congruent,aligned,same,1,1,486
Subj18,CFS,incongruent,misaligned,same,1,1,436
Subj18,CFS,congruent,misaligned,same,1,1,361
Subj18,CFS,congruent,misaligned,different,1,0,366
Subj18,CFS,incongruent,misaligned,different,0,1,351
Subj18,CFS,incongruent,aligned,same,1,1,566
Subj18,CFS,congruent,aligned,different,0,1,320
Subj18,CFS,congruent,aligned,different,0,1,396
Subj18,CFS,congruent,aligned,different,0,1,441
Subj18,CFS,incongruent,misaligned,same,1,1,311
Subj18,CFS,congruent,misaligned,same,1,1,281
Subj18,CFS,incongruent,aligned,same,1,1,516
Subj18,CFS,incongruent,misaligned,different,0,1,351
Subj18,CFS,incongruent,aligned,same,0,0,456
Subj18,CFS,congruent,aligned,different,0,1,346
Subj18,CFS,congruent,aligned,different,0,1,266
Subj18,CFS,incongruent,misaligned,same,1,1,496
Subj18,CFS,congruent,misaligned,same,1,1,496
Subj18,CFS,incongruent,misaligned,same,0,0,451
Subj18,CFS,incongruent,misaligned,same,1,1,456
Subj18,CFS,incongruent,misaligned,same,1,1,380
Subj18,CFS,incongruent,misaligned,same,1,1,216
Subj18,CFS,incongruent,aligned,different,0,1,371
Subj18,CFS,congruent,aligned,different,0,1,446
Subj18,CFS,incongruent,misaligned,different,1,0,336
Subj18,CFS,congruent,aligned,same,1,1,426
Subj18,CFS,incongruent,aligned,same,1,1,271
Subj18,CFS,congruent,misaligned,different,0,1,621
Subj18,CFS,incongruent,aligned,different,1,0,616
Subj18,CFS,incongruent,aligned,same,0,0,531
Subj18,CFS,congruent,misaligned,different,0,1,306
Subj18,CFS,congruent,misaligned,same,1,1,316
Subj18,CFS,incongruent,misaligned,same,1,1,391
Subj18,CFS,incongruent,aligned,different,0,1,331
Subj18,CFS,incongruent,misaligned,different,0,1,361
Subj18,CFS,congruent,misaligned,different,0,1,441
Subj18,CFS,incongruent,aligned,same,1,1,251
Subj18,CFS,incongruent,misaligned,same,1,1,336
Subj18,CFS,incongruent,aligned,different,0,1,441
Subj18,CFS,congruent,misaligned,same,1,1,381
Subj18,CFS,incongruent,misaligned,different,0,1,356
Subj18,CFS,congruent,misaligned,different,0,1,361
Subj18,CFS,incongruent,aligned,same,0,0,261
Subj18,CFS,incongruent,misaligned,same,1,1,291
Subj18,CFS,congruent,aligned,different,0,1,311
Subj18,CFS,congruent,aligned,same,1,1,346
Subj18,CFS,congruent,misaligned,same,1,1,361
Subj18,CFS,congruent,misaligned,different,0,1,281
Subj18,CFS,congruent,aligned,different,0,1,416
Subj18,CFS,congruent,aligned,different,1,0,411
Subj18,CFS,congruent,misaligned,different,0,1,442
Subj18,CFS,incongruent,aligned,same,1,1,351
Subj18,CFS,incongruent,aligned,different,1,0,1680
Subj18,CFS,congruent,misaligned,different,0,1,611
Subj18,CFS,congruent,aligned,same,1,1,411
Subj18,CFS,incongruent,misaligned,different,0,1,341
Subj18,CFS,incongruent,aligned,different,1,0,201
Subj18,CFS,congruent,misaligned,same,0,0,255
Subj18,CFS,incongruent,aligned,different,0,1,341
Subj18,CFS,incongruent,misaligned,different,0,1,356
Subj18,CFS,congruent,aligned,different,0,1,331
Subj18,CFS,congruent,misaligned,different,0,1,416
Subj18,CFS,incongruent,aligned,different,0,1,425
Subj18,CFS,congruent,misaligned,different,0,1,336
Subj18,CFS,incongruent,misaligned,same,1,1,921
Subj18,CFS,congruent,aligned,same,1,1,356
Subj18,CFS,congruent,aligned,different,0,1,350
Subj18,CFS,incongruent,misaligned,same,1,1,381
Subj18,CFS,congruent,aligned,same,1,1,1301
Subj18,CFS,congruent,misaligned,different,1,0,451
Subj18,CFS,incongruent,misaligned,same,1,1,236
Subj18,CFS,congruent,misaligned,different,0,1,756
Subj18,CFS,congruent,misaligned,different,1,0,442
Subj18,CFS,congruent,aligned,same,1,1,286
Subj18,CFS,congruent,aligned,different,0,1,461
Subj18,CFS,congruent,misaligned,different,0,1,376
Subj18,CFS,incongruent,misaligned,same,1,1,256
Subj18,CFS,incongruent,misaligned,different,0,1,341
Subj18,CFS,congruent,misaligned,same,1,1,316
Subj18,CFS,incongruent,misaligned,same,1,1,391
Subj18,CFS,congruent,misaligned,different,1,0,276
Subj18,CFS,congruent,misaligned,same,1,1,471
Subj18,CFS,congruent,aligned,same,1,1,286
Subj18,CFS,incongruent,aligned,same,1,1,256
Subj18,CFS,incongruent,aligned,different,0,1,346
Subj18,CFS,incongruent,aligned,different,0,1,446
Subj18,CFS,incongruent,misaligned,same,1,1,346
Subj18,CFS,congruent,misaligned,different,0,1,411
Subj18,CFS,congruent,aligned,same,1,1,410
Subj18,CFS,incongruent,misaligned,same,1,1,376
Subj18,CFS,incongruent,misaligned,different,1,0,296
Subj18,CFS,congruent,aligned,different,0,1,411
Subj18,CFS,congruent,misaligned,different,0,1,576
Subj18,CFS,congruent,aligned,same,1,1,281
Subj18,CFS,congruent,aligned,same,1,1,341
Subj18,CFS,incongruent,misaligned,different,0,1,331
Subj18,CFS,congruent,misaligned,different,0,1,386
Subj18,CFS,incongruent,misaligned,different,0,1,426
Subj18,CFS,incongruent,aligned,different,0,1,386
Subj18,CFS,congruent,aligned,different,0,1,431
Subj18,CFS,congruent,misaligned,same,1,1,286
Subj18,CFS,incongruent,aligned,same,1,1,321
Subj18,CFS,congruent,aligned,same,1,1,401
Subj18,CFS,incongruent,misaligned,same,1,1,266
Subj18,CFS,incongruent,aligned,same,1,1,201
Subj18,CFS,congruent,aligned,different,0,1,341
Subj18,CFS,incongruent,aligned,same,1,1,251
Subj18,CFS,congruent,aligned,same,0,0,536
Subj18,CFS,incongruent,aligned,different,0,1,331
Subj18,CFS,incongruent,aligned,same,1,1,261
Subj18,CFS,incongruent,misaligned,same,0,0,326
Subj18,CFS,incongruent,misaligned,different,0,1,356
Subj18,CFS,congruent,misaligned,same,1,1,236
Subj18,CFS,congruent,aligned,same,1,1,231
Subj18,CFS,incongruent,misaligned,different,0,1,406
Subj18,CFS,incongruent,aligned,same,1,1,326
Subj18,CFS,incongruent,aligned,same,1,1,611
Subj18,CFS,incongruent,aligned,different,0,1,396
Subj18,CFS,incongruent,aligned,different,0,1,346
Subj18,CFS,incongruent,misaligned,same,1,1,235
Subj18,CFS,incongruent,aligned,same,1,1,466
Subj18,CFS,incongruent,misaligned,same,1,1,331
Subj18,CFS,incongruent,aligned,same,1,1,201
Subj18,CFS,incongruent,misaligned,same,1,1,206
Subj18,CFS,congruent,misaligned,different,0,1,226
Subj18,CFS,incongruent,misaligned,different,0,1,281
Subj18,CFS,congruent,aligned,different,0,1,340
Subj18,CFS,congruent,misaligned,different,0,1,636
Subj18,CFS,congruent,aligned,same,1,1,341
Subj18,CFS,incongruent,misaligned,same,1,1,266
Subj18,CFS,congruent,misaligned,different,0,1,345
Subj18,CFS,incongruent,misaligned,different,0,1,361
Subj18,CFS,congruent,misaligned,same,1,1,416
Subj18,CFS,incongruent,misaligned,different,0,1,501
Subj18,CFS,incongruent,misaligned,different,1,0,336
Subj18,CFS,incongruent,aligned,same,0,0,201
Subj18,CFS,congruent,aligned,same,0,0,271
Subj18,CFS,congruent,misaligned,same,1,1,251
Subj18,CFS,congruent,misaligned,same,1,1,201
Subj18,CFS,congruent,misaligned,same,0,0,326
Subj18,CFS,congruent,misaligned,different,0,1,366
Subj18,CFS,congruent,aligned,different,0,1,461
Subj18,CFS,incongruent,aligned,same,1,1,411
Subj18,CFS,incongruent,aligned,different,0,1,351
Subj18,CFS,congruent,aligned,same,1,1,436
Subj18,CFS,congruent,aligned,same,0,0,381
Subj18,CFS,incongruent,misaligned,different,0,1,421
Subj18,CFS,congruent,aligned,same,1,1,406
Subj18,CFS,incongruent,misaligned,different,1,0,201
Subj18,CFS,congruent,misaligned,same,1,1,451
Subj18,CFS,incongruent,aligned,different,0,1,516
Subj18,CFS,incongruent,aligned,same,1,1,535
Subj18,CFS,congruent,misaligned,same,1,1,321
Subj18,CFS,incongruent,misaligned,same,1,1,226
Subj18,CFS,incongruent,aligned,different,0,1,266
Subj18,CFS,incongruent,aligned,same,1,1,421
Subj18,CFS,congruent,aligned,same,1,1,201
Subj18,CFS,incongruent,aligned,different,0,1,356
Subj18,CFS,incongruent,misaligned,same,1,1,236
Subj18,CFS,incongruent,aligned,different,0,1,351
Subj18,CFS,incongruent,aligned,different,0,1,361
Subj18,CFS,congruent,misaligned,same,1,1,280
Subj18,CFS,congruent,aligned,different,0,1,351
Subj18,CFS,incongruent,misaligned,same,1,1,261
Subj18,CFS,incongruent,aligned,same,1,1,426
Subj18,CFS,congruent,misaligned,same,1,1,305
Subj18,CFS,incongruent,misaligned,same,1,1,226
Subj18,CFS,incongruent,misaligned,same,0,0,321
Subj18,CFS,congruent,aligned,different,1,0,411
Subj18,CFS,incongruent,misaligned,same,1,1,641
Subj18,CFS,congruent,misaligned,different,0,1,431
Subj18,CFS,congruent,misaligned,same,1,1,530
Subj18,CFS,incongruent,misaligned,different,0,1,476
Subj18,CFS,congruent,misaligned,different,0,1,506
Subj18,CFS,congruent,misaligned,different,0,1,331
Subj18,CFS,incongruent,aligned,same,0,0,236
Subj18,CFS,incongruent,aligned,different,0,1,286
Subj18,CFS,congruent,aligned,same,1,1,511
Subj18,CFS,congruent,misaligned,same,1,1,276
Subj18,CFS,incongruent,aligned,same,1,1,391
Subj18,CFS,incongruent,aligned,different,0,1,421
Subj18,CFS,incongruent,aligned,different,0,1,346
Subj18,CFS,congruent,aligned,different,0,1,381
Subj18,CFS,incongruent,aligned,same,1,1,516
Subj18,CFS,incongruent,misaligned,same,1,1,301
Subj18,CFS,congruent,aligned,different,0,1,416
Subj18,CFS,congruent,misaligned,different,0,1,396
Subj18,CFS,incongruent,aligned,different,1,0,476
Subj18,CFS,congruent,misaligned,same,1,1,506
Subj18,CFS,congruent,misaligned,same,0,0,386
Subj18,CFS,congruent,aligned,different,1,0,361
Subj18,CFS,incongruent,aligned,same,1,1,276
Subj18,CFS,incongruent,misaligned,different,0,1,271
Subj18,CFS,incongruent,misaligned,different,0,1,411
Subj18,CFS,congruent,misaligned,same,1,1,296
Subj18,CFS,congruent,aligned,different,1,0,621
Subj18,CFS,congruent,aligned,same,1,1,305
Subj18,CFS,incongruent,misaligned,same,1,1,221
Subj18,CFS,congruent,misaligned,same,1,1,355
Subj18,CFS,congruent,aligned,different,0,1,380
Subj18,CFS,congruent,misaligned,same,1,1,371
Subj18,CFS,congruent,aligned,same,1,1,411
Subj18,CFS,incongruent,aligned,different,0,1,346
Subj18,CFS,congruent,misaligned,same,1,1,346
Subj18,CFS,incongruent,misaligned,different,0,1,411
Subj18,CFS,incongruent,misaligned,different,0,1,371
Subj18,CFS,congruent,aligned,different,0,1,556
Subj18,CFS,incongruent,misaligned,same,1,1,356
Subj18,CFS,incongruent,misaligned,different,0,1,346
Subj18,CFS,congruent,misaligned,different,0,1,341
Subj18,CFS,congruent,misaligned,same,1,1,326
Subj18,CFS,incongruent,aligned,different,0,1,296
Subj18,CFS,incongruent,misaligned,different,0,1,251
Subj18,CFS,congruent,aligned,different,1,0,286
Subj18,CFS,incongruent,misaligned,different,0,1,441
Subj18,monocular,incongruent,misaligned,same,1,1,3235
Subj18,monocular,incongruent,aligned,same,1,1,1316
Subj18,monocular,incongruent,misaligned,same,1,1,1041
Subj18,monocular,incongruent,misaligned,different,0,1,651
Subj18,monocular,incongruent,misaligned,same,1,1,1706
Subj18,monocular,incongruent,aligned,different,1,0,1051
Subj18,monocular,congruent,misaligned,same,1,1,626
Subj18,monocular,congruent,misaligned,different,0,1,541
Subj18,monocular,incongruent,aligned,same,0,0,751
Subj18,monocular,incongruent,misaligned,same,1,1,896
Subj18,monocular,incongruent,aligned,same,1,1,1021
Subj18,monocular,congruent,aligned,same,1,1,591
Subj18,monocular,incongruent,misaligned,same,1,1,961
Subj18,monocular,incongruent,misaligned,different,0,1,590
Subj18,monocular,incongruent,misaligned,different,0,1,871
Subj18,monocular,congruent,misaligned,different,0,1,826
Subj18,monocular,incongruent,aligned,same,1,1,471
Subj18,monocular,congruent,misaligned,same,1,1,621
Subj18,monocular,incongruent,misaligned,different,0,1,376
Subj18,monocular,incongruent,misaligned,same,0,0,626
Subj18,monocular,congruent,misaligned,different,0,1,951
Subj18,monocular,congruent,aligned,different,0,1,1121
Subj18,monocular,congruent,aligned,same,1,1,1240
Subj18,monocular,congruent,aligned,same,1,1,711
Subj18,monocular,congruent,misaligned,same,1,1,631
Subj18,monocular,congruent,misaligned,different,0,1,621
Subj18,monocular,incongruent,aligned,different,1,0,831
Subj18,monocular,incongruent,misaligned,same,0,0,901
Subj18,monocular,congruent,aligned,different,0,1,796
Subj18,monocular,congruent,aligned,different,0,1,606
Subj18,monocular,congruent,aligned,different,0,1,516
Subj18,monocular,congruent,aligned,different,1,0,3106
Subj18,monocular,incongruent,misaligned,same,0,0,606
Subj18,monocular,congruent,misaligned,different,0,1,531
Subj18,monocular,incongruent,aligned,same,0,0,596
Subj18,monocular,incongruent,aligned,different,0,1,451
Subj18,monocular,congruent,misaligned,different,0,1,691
Subj18,monocular,incongruent,misaligned,same,1,1,550
Subj18,monocular,incongruent,misaligned,same,1,1,356
Subj18,monocular,congruent,misaligned,same,1,1,581
Subj18,monocular,incongruent,misaligned,different,0,1,394
Subj18,monocular,incongruent,aligned,different,0,1,351
Subj18,monocular,incongruent,aligned,same,1,1,886
Subj18,monocular,incongruent,misaligned,same,1,1,501
Subj18,monocular,incongruent,misaligned,different,0,1,1271
Subj18,monocular,incongruent,aligned,different,0,1,521
Subj18,monocular,congruent,aligned,same,1,1,606
Subj18,monocular,congruent,aligned,same,1,1,576
Subj18,monocular,incongruent,misaligned,same,0,0,1456
Subj18,monocular,incongruent,aligned,same,0,0,911
Subj18,monocular,incongruent,aligned,same,1,1,466
Subj18,monocular,congruent,misaligned,different,0,1,516
Subj18,monocular,congruent,aligned,different,0,1,431
Subj18,monocular,congruent,aligned,same,1,1,1466
Subj18,monocular,incongruent,misaligned,same,1,1,576
Subj18,monocular,congruent,misaligned,different,1,0,856
Subj18,monocular,incongruent,misaligned,different,0,1,556
Subj18,monocular,congruent,misaligned,same,1,1,556
Subj18,monocular,congruent,aligned,different,1,0,1246
Subj18,monocular,incongruent,misaligned,different,1,0,1506
Subj18,monocular,congruent,misaligned,different,1,0,516
Subj18,monocular,congruent,aligned,different,0,1,476
Subj18,monocular,incongruent,misaligned,different,0,1,456
Subj18,monocular,incongruent,aligned,same,0,0,541
Subj18,monocular,congruent,aligned,different,0,1,436
Subj18,monocular,congruent,misaligned,same,1,1,606
Subj18,monocular,congruent,misaligned,same,1,1,491
Subj18,monocular,incongruent,aligned,different,0,1,430
Subj18,monocular,congruent,misaligned,different,0,1,331
Subj18,monocular,congruent,aligned,different,0,1,396
Subj18,monocular,incongruent,misaligned,different,0,1,626
Subj18,monocular,incongruent,misaligned,same,1,1,651
Subj18,monocular,congruent,aligned,same,1,1,656
Subj18,monocular,congruent,aligned,different,0,1,505
Subj18,monocular,congruent,aligned,different,1,0,1311
Subj18,monocular,congruent,aligned,same,1,1,686
Subj18,monocular,congruent,aligned,different,0,1,761
Subj18,monocular,congruent,aligned,different,0,1,426
Subj18,monocular,congruent,misaligned,different,0,1,465
Subj18,monocular,incongruent,aligned,different,1,0,926
Subj18,monocular,incongruent,misaligned,different,0,1,441
Subj18,monocular,incongruent,misaligned,different,0,1,366
Subj18,monocular,congruent,aligned,same,1,1,296
Subj18,monocular,incongruent,aligned,same,1,1,371
Subj18,monocular,incongruent,aligned,different,0,1,491
Subj18,monocular,incongruent,misaligned,different,1,0,781
Subj18,monocular,incongruent,aligned,same,1,1,611
Subj18,monocular,congruent,misaligned,same,1,1,531
Subj18,monocular,congruent,aligned,different,1,0,650
Subj18,monocular,congruent,aligned,different,0,1,736
Subj18,monocular,incongruent,misaligned,different,1,0,411
Subj18,monocular,incongruent,aligned,different,1,0,491
Subj18,monocular,congruent,aligned,different,0,1,691
Subj18,monocular,congruent,misaligned,same,1,1,441
Subj18,monocular,congruent,misaligned,different,1,0,1566
Subj18,monocular,congruent,misaligned,same,1,1,486
Subj18,monocular,congruent,aligned,different,0,1,616
Subj18,monocular,incongruent,aligned,different,0,1,1076
Subj18,monocular,congruent,aligned,different,0,1,561
Subj18,monocular,incongruent,misaligned,same,1,1,426
Subj18,monocular,incongruent,misaligned,different,1,0,761
Subj18,monocular,incongruent,misaligned,same,1,1,561
Subj18,monocular,congruent,misaligned,different,0,1,551
Subj18,monocular,congruent,misaligned,same,1,1,520
Subj18,monocular,congruent,aligned,same,1,1,501
Subj18,monocular,congruent,misaligned,same,1,1,460
Subj18,monocular,incongruent,aligned,same,1,1,691
Subj18,monocular,incongruent,aligned,different,0,1,771
Subj18,monocular,incongruent,aligned,different,0,1,796
Subj18,monocular,congruent,misaligned,different,0,1,561
Subj18,monocular,incongruent,misaligned,same,1,1,640
Subj18,monocular,congruent,aligned,different,0,1,521
Subj18,monocular,congruent,aligned,same,1,1,626
Subj18,monocular,congruent,aligned,same,1,1,461
Subj18,monocular,congruent,misaligned,different,0,1,561
Subj18,monocular,congruent,misaligned,different,1,0,570
Subj18,monocular,congruent,aligned,same,1,1,386
Subj18,monocular,incongruent,aligned,same,1,1,381
Subj18,monocular,incongruent,aligned,different,0,1,426
Subj18,monocular,congruent,aligned,different,0,1,565
Subj18,monocular,congruent,aligned,same,1,1,201
Subj18,monocular,congruent,aligned,same,1,1,255
Subj18,monocular,incongruent,aligned,different,1,0,216
Subj18,monocular,congruent,misaligned,different,0,1,321
Subj18,monocular,incongruent,aligned,same,1,1,1181
Subj18,monocular,congruent,misaligned,different,0,1,496
Subj18,monocular,congruent,misaligned,different,0,1,511
Subj18,monocular,incongruent,misaligned,same,1,1,641
Subj18,monocular,incongruent,aligned,same,1,1,301
Subj18,monocular,incongruent,aligned,different,0,1,441
Subj18,monocular,incongruent,misaligned,same,1,1,451
Subj18,monocular,congruent,misaligned,same,1,1,441
Subj18,monocular,incongruent,misaligned,different,0,1,316
Subj18,monocular,congruent,misaligned,same,1,1,616
Subj18,monocular,incongruent,misaligned,same,1,1,486
Subj18,monocular,incongruent,misaligned,different,0,1,426
Subj18,monocular,incongruent,aligned,same,1,1,1576
Subj18,monocular,congruent,misaligned,different,0,1,441
Subj18,monocular,incongruent,aligned,different,1,0,636
Subj18,monocular,congruent,aligned,same,1,1,336
Subj18,monocular,congruent,aligned,different,0,1,836
Subj18,monocular,congruent,aligned,same,1,1,1441
Subj18,monocular,incongruent,aligned,different,0,1,516
Subj18,monocular,congruent,misaligned,same,1,1,741
Subj18,monocular,incongruent,aligned,same,1,1,445
Subj18,monocular,incongruent,aligned,same,1,1,551
Subj18,monocular,incongruent,aligned,different,0,1,396
Subj18,monocular,incongruent,aligned,same,1,1,366
Subj18,monocular,incongruent,misaligned,same,1,1,541
Subj18,monocular,congruent,aligned,same,1,1,851
